publication_number,country_code,filing_date,grant_date,assignee_name,cpc_codes,title_tr,forward_citations,total_citations_count
TR-2025022934-A2,TR,20251230,0,SAVEMA MARKALAMA VE KODLAMA MAKINALARI SANAYI TICARET LTD SIRKETI,,Baski ve uygulama i̇şlevli̇ eti̇ket maki̇nesi̇,,0
TR-2025022928-A2,TR,20251230,0,BELLONA MOBILYA SANAYI VE TICARET ANONIM SIRKETI,,Geli̇şti̇ri̇lmi̇ş ?çak-birak?ti̇pi̇ mobi̇lya bağlanti elemani,,0
TR-2025022769-A1,TR,20251230,0,VADEN OTOMOTIV SANAYI VE TICARET ANONIM SIRKETI,,Basinç sensörü yapilanmasi,,0
TR-2025023030-A2,TR,20251230,0,ATATUERK UENIVERSITESI FIKRI MUELKIYET HAKLARI KOORDINATOERLUEGUE DOENER SERMAYE ISLETMESI,,Manuel kar ve buz kesme zi̇nci̇ri̇,,0
TR-2025022984-A2,TR,20251230,0,KOLUMAN OTOMOTIV ENDUESTRI ANONIM SIRKETI,,Can destekli̇ yakit sevi̇ye i̇zleme ve uyari si̇stemi̇,,0
TR-2025022833-A2,TR,20251230,0,BAYKAL MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Büküm biçağina sahi̇p bi̇r büküm maki̇nesi̇,,0
TR-2025022652-A2,TR,20251230,0,FILIMCI DENIZ AZAT,,Varış Sonrası Bagaj Teslim Sürecinde Bavulun Bagaj Bandına Geliş Sırası ve Tahmini Zamanının Hesaplanması ve Yolcuya Bildirilmesini Sağlayan Sistem ve Yöntem,,0
TR-2025022882-A2,TR,20251230,0,TTECH TEKNOLOJI VE TEKSTIL SANAYI ANONIM SIRKETI,,Mi̇krofi̇ber kumaş üreti̇m yöntemi̇,,0
TR-2025022733-A2,TR,20251230,0,NAR SISTEM TEKNOLOJI ANONIM SIRKETI,,Alçak geri̇li̇m dağitim panolarinda fi̇der çikişlarinda faz ve nötr akimlarinin karşilaştirmali anali̇zi̇ i̇le kaçak akim tespi̇ti̇ sağlayan si̇stem ve yöntem,,0
TR-2025022985-A2,TR,20251230,0,SENBATEK AKUE ELEKTRONIK VE YAZILIM SANAYI ANONIM SIRKETI,Y02E60/10,Akü i̇zleme si̇stemi̇ ve yöntemi̇,,0
TR-2025022752-U5,TR,20251230,0,CAGLAR BURAK,,"Evci̇l hayvanlar i̇çi̇n ev ve seyahat amaçli, çok parçali, drenajli ve hi̇jyeni̇k tuvalet si̇stemi̇",,0
TR-2025022921-U5,TR,20251230,0,BIRUNI UENIVERSITESI,,Farkli sivilarin akiş hizini ölçmeye ve kiyaslamaya yarayan çi̇ft tüplü u ti̇pi̇ büret,,0
TR-2025022746-A2,TR,20251230,0,AVSAR CEM BIRTUERK,,Bi̇r demleme si̇stemi̇,,0
TR-2025022868-U5,TR,20251230,0,MEC COEZUEM ORTAKLIGI MAKINA DIS TICARET LTD SIRKETI,,"Merdiven ve Dar Alanlarda Kullanıma Uygun, Hareket ve Kontrol Kabiliyeti Geliştirilmiş Yük Taşıma Cihazı",,0
TR-2025022789-U5,TR,20251230,0,BIRUNI UENIVERSITESI,,Katlanabi̇li̇r haci̇mli̇ gövde ve baharat tüpleri̇ i̇çeren çok fonksi̇yonlu kaşik,,0
TR-2025022788-U5,TR,20251230,0,ATES CEMAL,,Ud enstrümani i̇çi̇n bi̇r ton kontrol ci̇hazi,,0
TR-2025022906-A2,TR,20251230,0,UNIV ISTANBUL REKTOERLUEGUE,,Tg-i̇ndeks tabanli yapay zekâ destekli̇ zeka hari̇talama yöntemi̇ ve si̇stemi̇,,0
TR-2025022929-A2,TR,20251230,0,KONYA SEKER SANAYI VE TICARET ANONIM SIRKETI,,Postbi̇yoti̇k i̇çeren kraker ve üreti̇m yöntemi̇,,0
TR-2025022692-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Şerit testere makinelerinde kesilen malzemenin genişliğinin otomatik olarak belirlenmesi,,0
TR-2025022827-A2,TR,20251230,0,AKCA SENAY,,Ki̇li̇t si̇stemli̇ ambalaj,,0
TR-2025022710-A1,TR,20251230,0,UNIV ISTANBUL GELISIM,,Adapti̇f ve kendi̇ni̇ yeni̇den şeki̇llendi̇ren i̇nsansiz hava araci,,0
TR-2025022874-A2,TR,20251230,0,KIPAS MENSUCAT ISLETMELERI ANONIM SIRKETI,,Kompakt yikama-durulama etki̇si̇ sağlayan yikama hatti,,0
TR-2025022806-A2,TR,20251230,0,TURK TELEKOMUNIKASYON AS,,Wi-Fi bant yoğunluğunun azaltılması için yapay zekâ destekli kanal ve güç yönetim sistemi,,0
TR-2025023027-A2,TR,20251230,0,ATATUERK UENIVERSITESI FIKRI MUELKIYET HAKLARI KOORDINATOERLUEGUE DOENER SERMAYE ISLETMESI,,"Kapali devre çalişan, kan ve doku kaynakli örneklerden lenfosi̇t i̇zolasyonu sağlayan otomati̇k hücre ayirma ve saflaştirma si̇stemi̇",,0
TR-2025022768-A2,TR,20251230,0,UNIV ISTANBUL GELISIM,,Di̇nami̇k ve bağlam duyarli i̇çeri̇k üreti̇m platformu,,0
TR-2025022814-A2,TR,20251230,0,KONYA SEKER SANAYI VE TICARET ANONIM SIRKETI,,Nemli̇ isil i̇şlem uygulanmiş dari unu i̇çeren bi̇sküvi̇ ve üreti̇m yöntemi̇,,0
TR-2025023019-A2,TR,20251230,0,SIMETRIK DIZAYN SANAYI VE TICARET ANONIM SIRKETI,,Üç eksende hareket edebi̇len mengeneye sahi̇p sütunlu matkap,,0
TR-2025022772-U5,TR,20251230,0,SELCUK UENIVERSITESIREKTOERLUEGUE,,Sürdürülebi̇li̇r kargo paketi̇,,0
TR-2025022846-A2,TR,20251230,0,MASTTECH ELEKTROMEKANIK SISTEMLERI SANAYI VE TICARET ANONIM SIRKETI; GOEKALP KORAY,,Teleskopi̇k kulelerde kullanilmak üzere kama kanalina sahi̇p yeni̇ bi̇r profi̇l yapilanmasi,,0
TR-2025022702-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Mafsallı testerelerde yay-damper sistemi ile kesim kalitesinin artırılması,,0
TR-2025023039-A1,TR,20251230,0,AKARMAK ARASTIRMA GELISTIRME ANONIM SIRKETI,,Otoklav buhar çikişi i̇çi̇n susturucu,,0
TR-2025022669-A2,TR,20251230,0,COSKUNOEZ METAL FORM MAKINA ENDUESTRI VE TICARET ANONIM SIRKETI,,Enerji Sönümlemeli Batarya Taşıyıcı,,0
TR-2025022851-A2,TR,20251230,0,BAYKAL MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Büküm çeneleri̇nde sahi̇p bi̇r büküm maki̇nesi̇,,0
TR-2025022803-A2,TR,20251230,0,UNIV ISTANBUL MEDIPOL,,Kablosuz entegre algilama ve i̇leti̇şi̇m i̇çi̇n bi̇r yöntem ve si̇stem,,0
TR-2025022807-A2,TR,20251230,0,MEYDAN ERCAN,,Enerji̇ rüzgar türbi̇ni̇,,0
TR-2025022755-A2,TR,20251230,0,HYPEREVER MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Bacakli robotlar i̇çi̇n robot bacaği,,0
TR-2025022831-A2,TR,20251230,0,GAZIANTEPLI USTALAR GIDA UNLU MAMUELLERI SANAYI VE TICARET LTD SIRKETI,,Tereyağli kat kat açma si̇mi̇t,,0
TR-2025023015-A2,TR,20251230,0,BAHATTIN DOGAN OTO KILIT VE YEDEK PARCA SANAYI TICARET LTD SIRKETI,,Taşit kapaklari i̇çi̇n ki̇li̇t mekani̇zmasi,,0
TR-2025022676-U5,TR,20251230,0,BAYLAN OELCUE ALETLERI SANAYI VE TICARET ANONIM SIRKETI,,Sulama Sayaçları için Kullanılan Muhafaza Kutusu,,0
TR-2025022725-A2,TR,20251230,0,TFON MAKINE ANONIM SIRKETI,,Metal i̇şleme maki̇neleri̇nde akilli besleme mekani̇zmasi,,0
TR-2025022767-A2,TR,20251230,0,MCFLY ROBOT TEKNOLOJILERI ANONIM SIRKETI,,Üç boyutlu yüzeyler üzeri̇nde robot mani̇pülatörleri̇ i̇çi̇n kapsama yolu oluşturulmasina yöneli̇k bi̇r yöntem,,0
TR-2025022739-A2,TR,20251230,0,BTS KURUMSAL BILISIM TEKNOLOJILERI ANONIM SIRKETI,,Di̇ji̇tal i̇ki̇z destekli̇ hava bağlanti orkestrasyonu si̇stemi̇ ve si̇stemi̇n çalişma yöntemi̇,,0
TR-2025022888-A2,TR,20251230,0,ISTANBUL TEKNIK UENIVERSITESI BILIMSEL ARARSTIRMA PROJE BIRIM,,Nadi̇r toprak elementleri̇nden arindirilmiş aki anahtarlamali jeneratör,,0
TR-2025022661-A2,TR,20251230,0,INOENUE UENIVERSITESI REKTOERLUEGUE,Y02E60/10,Kompozit S/Ru/RuxOy/ZrOz@C katot aktifi içeren şarj edilebilir sodyum kükürt (Na-S) pillerin üretimi,,0
TR-2025022747-A2,TR,20251230,0,UNIV ISTANBUL GELISIM,,3d objeleri̇ 2d vektörel forma dönüştüren opti̇k tarama si̇stemi̇,,0
TR-2025022956-A2,TR,20251230,0,HIDROKON KONYA HIDROLIK MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Katlanir halat makarasi yapilanmasi,,0
TR-2025022811-A2,TR,20251230,0,HELIMORE HAVACILIK TEKNOLOJILERI IMALAT SANAYI TICARET ANONIM SIRKETI,,Aci̇l durum ve afet müdahalesi̇ i̇çi̇n i̇nsansiz hava araci si̇stemi̇,,0
TR-2025022782-A2,TR,20251230,0,UNIV ISTANBUL REKTOERLUEGUE,,Gümüş nanoparti̇külleri̇ni̇n eldesi̇ i̇çi̇n i̇n vi̇tro kültürlenmi̇ş aloe vera l. adventi̇f kök dokularinin kullanildiği bi̇r yeşi̇l sentez yöntemi̇,,0
TR-2025022663-A2,TR,20251230,0,ATATUERK UENIVERSITESI FIKRI MUELKIYET HAKLARI KOORDINATOERLUEGUE DOENER SERMAYE ISLETMESI,,Mesaj i̇leti̇mi̇ i̇çeren paralel programlardaki̇ hata ayiklama i̇şlemi̇ni̇ seri̇leşti̇rme ve di̇nami̇k kontrol li̇stesi̇ i̇le otomati̇kleşti̇ren yöntem,,0
TR-2025022675-U5,TR,20251230,0,CONRAD MUEHENDISLIK SANAYI VE TICARET LTD SIRKETI,,Mekanik Mafsallı Metal Dedektör ve Tarama Cihazı,,0
TR-2025022668-A2,TR,20251230,0,ATATUERK UENIVERSITESI FIKRI MUELKIYET HAKLARI KOORDINATOERLUEGUE DOENER SERMAYE ISLETMESI,,Güvenli̇ i̇zolasyon koltuğu,,0
TR-2025022681-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Pelet preslerinde yük hücresi (loadcell) tabanlı otomatik rulo ayar sistemi,,0
TR-2025023022-A2,TR,20251230,0,INOENUE UENIVERSITESI REKTOERLUEGUE,,Yenidoğan Kimliği Oluşturmada Yapay Zekâ Tabanlı Klinik Karar Destek Sistemi,,0
TR-2025023006-A2,TR,20251230,0,T C ANKARA UENIVERSITESI REKTOERLUEGUE,,Kati temasli i̇yon seçi̇ci̇ elektrot tabanli entegre su kali̇te i̇zleme ve raporlama si̇stemi̇,,0
TR-2025022953-A2,TR,20251230,0,TAMAM IC VE DIS TICARET ANONIM SIRKETI,,Bi̇r ci̇lt bakim si̇stemi̇ ve bunun uygulama yöntemi̇,,0
TR-2025022775-U5,TR,20251230,0,HEDDA YAZILIM TEKNOLOJILERI ANONIM SIRKETI,,Dövme kaliplari i̇çi̇n yağ püskürtmeli̇ parça tutucu,,0
TR-2025022930-A2,TR,20251230,0,BURSA ULUDAG UENIVERSITESI,,"Renkli Organik Kirleticilerin Arıtımı için Fe3O4-Poli(1,2-Bis(metaakriloiloksi)etan-ko-4-vinilbenzilklorür)-TiO2 Manyetik Hibrit Kompozit Tanecikleri",,0
TR-2025022696-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Dozaj kantarlarında açılı ve redüktörlü klape mekanizması,,0
TR-2025022895-A2,TR,20251230,0,TEKIRDAG NAMIK KEMAL UENIVERSITESI REKTOERLUEGUE; T C ANKARA UENIVERSITESI REKTOERLUEGUE,,Kahve çeki̇rdekleri̇ni̇n kavrulmasi i̇çi̇n bi̇r yöntem,,0
TR-2025022845-U5,TR,20251230,0,BAYKAL MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Kalip sabi̇tleme yapilanmasina sahi̇p bi̇r büküm maki̇nesi̇,,0
TR-2025023042-A2,TR,20251230,0,AKARMAK ARASTIRMA GELISTIRME ANONIM SIRKETI,,Otoklav kuru hava çikişi i̇çi̇n susturucu,,0
TR-2025022657-A2,TR,20251230,0,BASKENT UENIVERSITESI; DUEZCE UENIVERSITESI REKTOERLUEGUE STRATEJI GELISTIRME DAIRE BASKANLIGI,,Tayloe dedektör mi̇mari̇si̇ne sahi̇p empedans spektroskopi̇si̇ ölçüm ci̇hazi ve söz konusu ci̇hazin çalişma yöntemi̇,,0
TR-2025022916-U5,TR,20251230,0,BIRUNI UENIVERSITESI,,Uzunluğu ayarlanabi̇li̇r ve 360° döner başlikli ergonomi̇k tutamaç aski si̇stemi̇,,0
TR-2025023021-A2,TR,20251230,0,ACABAY HUESEYIN,,"İhti̇yaç durumunda monte ve demonte edi̇lebi̇len, ki̇li̇t halkasi ve karşilikli ki̇li̇tleme kollari i̇çeren vana bi̇rleşti̇rme ve sabi̇tleme yapilanmasi",,0
TR-2025022736-U5,TR,20251230,0,ERMOP ENDUESTRIYEL PASPAS SANAYI VE TICARET LTD SIRKETI,,Modüler bi̇r çöp tasni̇f yapilanmasi,,0
TR-2025022774-A2,TR,20251230,0,TURKCELL TECHNOLOGY RESEARCH AND DEVELOPMENT CO; TURKCELL ILETISIM HIZMETLERI ANONIM SIRKETI,,Karasal olmayan şebeke i̇le desteklenen hücresi̇z bütünleşi̇k algilama ve haberleşme tabanli sinir güvenli̇ği̇ si̇stemi̇,,0
TR-2025022664-A2,TR,20251230,0,ISTANBUL TICARET UENIVERSITESI,,Gözetimsiz zemin sensör ağı sistemi ve yöntemi,,0
TR-2025022905-A2,TR,20251230,0,UNIMAK MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Vi̇tri̇fi̇ye döküm tesi̇sleri̇ i̇çi̇n mani̇pülatör,,0
TR-2025022731-A2,TR,20251230,0,OPSAN ORIJINAL SAC PARCA SANAYI VE TICARET ANONIM SIRKETI,,Çok eksenli̇ hareket mekani̇zmasi,,0
TR-2025022716-A2,TR,20251230,0,USTA ERHAN,,Hidrolik Preslerde Çift Servo Motorlu Paralel Hareket Kontrol Mekanizması,,0
TR-2025022672-A2,TR,20251230,0,SIPAY ELEKTRONIK PARA VE OEDEME HIZMETLERI ANONIM SIRKETI,,Yapay zeka destekli̇ di̇nami̇k ri̇sk skorlama ve tedari̇kçi̇ fi̇nansman si̇stemi̇,,0
TR-2025023023-A2,TR,20251230,0,ATOM PAKETLEME TEKNOLOJILERI VE MUEHENDISLIK LTD SIRKETI,,Farkli tarim i̇şlemleri̇ i̇çi̇n bi̇r tarim araci ve tarim aracinda gerçekleşti̇ri̇len yöntem,,0
TR-2025022798-A2,TR,20251230,0,ISTANBUL GUEBRE SANAYII ANONIM SIRKETI IGSAS,,Risk tabanlı teftiş sistemi ve yöntemi,,0
TR-2025022734-A2,TR,20251230,0,UNIV ISTANBUL GELISIM,,Işiğa duyarli akilli mürekkep,,0
TR-2025022898-A2,TR,20251230,0,PAMUKKALE UENIVERSITESI REKTOERLUEGUE,,Steri̇li̇zasyon doğrulama amaçli elektrospi̇nni̇ng tabanli nanoli̇f bi̇yoloji̇k i̇ndi̇katör,,0
TR-2025022687-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Açılı pelet pres bıçağı,,0
TR-2025022860-A2,TR,20251230,0,COSKUNOEZ METAL FORM MAKINA ENDUESTRI VE TICARET ANONIM SIRKETI,,Opti̇k baski elemani i̇le desteklenen manyeti̇k bi̇r lazer kaynak fi̇kstürü,,0
TR-2025022842-A2,TR,20251230,0,AYTEK SOGUTMA IC VE DIS TICARET ANONIM SIRKETI,,Hi̇bri̇t adyabati̇k soğutma si̇stemi̇,,0
TR-2025022922-A2,TR,20251230,0,QUANTUM ORBIT LABS TEKNOLOJI SANAYI ANONIM SIRKETI,,Bi̇r ci̇lt bakim si̇stemi̇,,0
TR-2025022683-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Öğütme silindiri yüzey temizleme ve pürüzlendirme sistemi,,0
TR-2025022848-A2,TR,20251230,0,VALEO OTOMOTIV SANAYI VE TICARET ANONIM SIRKETI,,Taşitlarda torsi̇yonel sönümleme i̇çi̇n kanal haci̇mli̇ yay hareketi̇ne sahi̇p tork li̇mi̇tör,,0
TR-2025022753-A2,TR,20251230,0,BURSA ULUDAG UENIVERSITESI; ERMETAL OTOMOTIV VE ESYA SANAYI TICARET ANONIM SIRKETI,,Eklemeli̇ i̇malat i̇çi̇n bi̇r toz bağlama si̇stemi̇,,0
TR-2025022909-U5,TR,20251230,0,KAR METAL MAKINE SANAYI VE TICARET ANONIM SIRKETI,Y02P70/10,Hizli kesi̇m dai̇re testere maki̇nalarinda vortex tüp destekli̇ soğutma mekani̇zmasi i̇le mql yağlama si̇stemi̇ni̇n ayni nozula entegre edi̇ldi̇ği̇ hi̇bri̇t bi̇r soğutma-yağlama düzeni̇,,0
TR-2025022708-A2,TR,20251230,0,ISTANBUL TICARET UENIVERSITESI,,Durgun su kaynakları için tekne modellemesi ve IoT teknolojisi kullanılarak veri transfer sistemi,,0
TR-2025022840-U5,TR,20251230,0,ALARKO CARRIER SANAYI VE TICARET ANONIM SIRKETI,,Çati ti̇pi̇ kli̇ma ci̇hazlarinda ekonomi̇zör taze hava gi̇ri̇şi̇ i̇çi̇n otomati̇k açilir-kapanir menfez/davlumbaz mekani̇zmasi,,0
TR-2025022694-A2,TR,20251230,0,MINIZ TRADE DANISMANLIK ANONIM SIRKETI,,Gerçek ve tüzel ki̇şi̇leri̇n yabanci ülke vergi̇ mükellefi̇yet durumunun tespi̇ti̇ne ve raporlanmasina i̇li̇şki̇n bi̇r yöntem,,0
TR-2025022996-U5,TR,20251230,0,PARLAYAN TARIM MAKINALARI VE TARIMSAL UERUENLER SANAYI VE TICARET ANONIM SIRKETI,,Tarim ve i̇laçlama maki̇neleri̇ i̇çi̇n tek parça profi̇lden oluşan bi̇r kol,,0
TR-2025022740-A2,TR,20251230,0,UNIV ISTANBUL GELISIM,,Kendi̇ gölgesi̇nden enerji̇ üreten i̇ha,,0
TR-2025022955-U5,TR,20251230,0,ZEPHYRON SAVUNMA HAVACILIK YAZILIM SANAYI TICARET ANONIM SIRKETI,,Gürültü azaltan pervane kanadi,,0
TR-2025022691-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Değirmen valsleri için ayarlanabilir ürün yönlendirme mekanizması,,0
TR-2025022924-U5,TR,20251230,0,CNK HAVACILIK SANAYI VE TICARET LTD SIRKETI,,Havşa başli vi̇dali bağlanti elemanlari i̇çi̇n bi̇r çekme test düzeneği̇,,0
TR-2025022857-A2,TR,20251230,0,BOYTEKS TEKSTIL SANAYI VE TIC A S,,Kaktüs ekstrakti i̇çeri̇kli̇ yatak kumaşi,,0
TR-2025022917-A2,TR,20251230,0,CONRAD MUEHENDISLIK SANAYI VE TICARET LTD SIRKETI,,Farkli metal türleri̇ni̇n ayirt edi̇lmesi̇ni̇ sağlayan si̇stem ve yöntem,,0
TR-2025023043-A2,TR,20251230,0,ADIYAMAN MERKEZ BILIM VE SANAT MERKEZI,,Höllük kremi̇,,0
TR-2025022952-A2,TR,20251230,0,EFE SERDAR,,Solunum Piramidi Arayüzü Karar Destek Sistemi,,0
TR-2025022894-U5,TR,20251230,0,UXU SOFT BILISIM VE YAZILIM SISTEMLERI LTD SIRKETI,,Uygulama destekli̇ yat i̇şletme si̇stemi̇,,0
TR-2025023024-A2,TR,20251230,0,UNIV ISTANBUL MEDIPOL,,Chirp tabanli çok örnekli̇ dalga bi̇çi̇mi̇ modülasyonunu kullanan açisal di̇li̇m destekli̇ ortogonal olmayan çoklu eri̇şi̇m (noma) yöntemi̇ ve si̇stemi̇,,0
TR-2025022665-A2,TR,20251230,0,SIPAY ELEKTRONIK PARA VE OEDEME HIZMETLERI ANONIM SIRKETI,,Yapay zeka ve veri̇ anali̇ti̇ği̇ destekli̇ bütünleşi̇k di̇ji̇tal cüzdan ve fi̇nansal yöneti̇m si̇stemi̇,,0
TR-2025022685-U5,TR,20251230,0,PROMEDA ENDUESTRI ANONIM SIRKETI,,Endüstri̇yel otomasyonda kullanilmak üzere taşinabi̇li̇r ve modüler bi̇r plc eği̇ti̇mi̇ seti̇,,0
TR-2025023007-A2,TR,20251230,0,T C ANKARA UENIVERSITESI REKTOERLUEGUE,,Erken sağlik i̇ndi̇katörleri̇ ve anti̇mi̇krobi̇yal bi̇leşenler i̇çeren hi̇jyeni̇k kadin ürünleri̇,,0
TR-2025022713-A2,TR,20251230,0,TFON MAKINE ANONIM SIRKETI,,Çapak alma maki̇neleri̇nde tork motor tahri̇kli̇ otomati̇k kenar yuvarlama mekani̇zmasi ve yöneti̇mi̇,,0
TR-2025022864-A2,TR,20251230,0,ERTUG HASAN SACIT; ERTUG SELCUK,,Akü takas i̇stasyonu,,0
TR-2025022709-A2,TR,20251230,0,ASLAN SUELEYMAN MURAT,,"Uzay Makas Modu Sayesinde Yatağı İnsan Antropometrisine Uygun Ergonomik Bir Seviyeye Yükselten, Çoklu Güvenlik Kilit ve Kilit Noktaları İçeren Bir Uzay Baza Makası",,0
TR-2025022983-A2,TR,20251230,0,ISTIKBAL MOBILYA SANAYI VE TICARET ANONIM SIRKETI,,Başlik sabi̇tleme aparati,,0
TR-2025022743-A2,TR,20251230,0,INOENUE UENIVERSITESI REKTOERLUEGUE; BAYRAK BUELENT,,Dijital ikiz tabanlı denetim sistemi,,0
TR-2025022771-A2,TR,20251230,0,POLIFARMA ILAC SANAYI VE TICARET ANONIM SIRKETI,,Enoksapari̇n sodyum i̇çi̇n uzun salinimli etki̇ sağlamak üzere bi̇r farmasöti̇k taşiyici kompozi̇syon ve bunun üreti̇mi̇ i̇çi̇n bi̇r yöntem,,0
TR-2025022992-A1,TR,20251230,0,SUEPERPAR OTOMOTIV SANAYI VE TICARET ANONIM SIRKETI,,Eksenel kaçaklari azaltmaya yöneli̇k bi̇r pompa,,0
TR-2025023010-A2,TR,20251230,0,VENTUSE PARFUEMERI KOZMETIK YAZILIM MAKINE SANAYI VE TICARET LTD SIRKETI,,Parfum hazirlama ve servi̇s otomati,,0
TR-2025022712-A2,TR,20251230,0,UNIV ISTANBUL GELISIM,,Geci̇kmeli̇ renk oluşumlu akilli boya,,0
TR-2025023005-A2,TR,20251230,0,T C ANKARA UENIVERSITESI REKTOERLUEGUE,,Kenevi̇r kitiği i̇çeren yağ bazli bi̇yopesti̇si̇t,,0
TR-2025022783-U5,TR,20251230,0,BIRUNI UENIVERSITESI,,Ayarlanabi̇li̇r koku yayilimina sahi̇p çok amaçli koku dağitim modülü,,0
TR-2025022903-U5,TR,20251230,0,ONURCAN AMBALAJ SANAYI VE TICARET ANONIM SIRKETI,,Koruma bloğu,,0
TR-2025022705-A2,TR,20251230,0,IMAS MAKINA SANAYI ANONIM SIRKETI,,Hava kilidi ile buhar kulesi enerji optimizasyonu,,0
TR-2025022947-A2,TR,20251230,0,DIMES GIDA SANAYI VE TICARET ANONIM SIRKETI,,360° yönlendi̇rme özelli̇kli̇ döner rulolu konveyör si̇stemi̇,,0
TR-2025022821-A2,TR,20251230,0,BAYKAL MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Kalip deği̇şti̇rme üni̇tesi̇ne sahi̇p bi̇r büküm maki̇nesi̇,,0
TR-2025022812-A2,TR,20251230,0,BAYKAL MAKINA SANAYI VE TICARET ANONIM SIRKETI,,Bombeleme mekani̇zmasina sahi̇p bi̇r büküm maki̇nesi̇,,0
TR-2025022907-A2,TR,20251230,0,OGUZ SEMIH,,Çoklu frekans değerleri̇ni̇n eş zamanli uygulanmasini sağlayan bi̇r ci̇haz ve yöntem,,0
TR-2025022717-A2,TR,20251230,0,UNIV ISTANBUL GELISIM,,Bi̇yomi̇meti̇k plazma yönlendi̇rme platformu,,0
TR-2025022750-U5,TR,20251230,0,GKMC INSAAT VE DANISMANLIK ANONIM SIRKETI,,Vi̇dali ankraj elemani,,0
TR-2025022876-A2,TR,20251230,0,T C ANKARA UENIVERSITESI REKTOERLUEGUE,,Ribavirinin Elektrokimyasal Tayini İçin Moleküler Baskılanmış Polimer Tabanlı Bir Sensör ve Üretim Yöntemi,,0
TR-2025022787-A2,TR,20251230,0,UNIV ISTANBUL MEDIPOL,,Xl-mimo&#39;da operasyonel yakin alan/uzak alan tanimlama,,0
TR-2025023013-A2,TR,20251230,0,T C ANKARA UENIVERSITESI REKTOERLUEGUE,,Meme Kanseri Tedavisinde Kullanıma Yönelik Ferrosenil Siklotrifosfazen Bileşikleri,,0
TR-2025022863-U5,TR,20251230,0,UNIV ISTANBUL MEDIPOL,,Flexi̇ble üreteronoskopi̇ operasyonu i̇çi̇n bi̇r düzenekte yapilan geli̇şti̇rme,,0
TR-2025022867-A2,TR,20251230,0,ROBOBAX TEKNOLOJI ANONIM SIRKETI; MARITAS DENIM SANAYI VE TICARET ANONIM SIRKETI,,Deni̇m ve non-deni̇m kumaşlarda görüntü i̇şleme ve yapay zek? yöntemleri̇ i̇le hata deneti̇mi̇ ve top kesi̇m opti̇mi̇zasyonu si̇stemi̇,,0
TR-2025022912-A2,TR,20251230,0,KARADAG FERIT,,"İsli̇ peyni̇r ci̇psi̇ üreti̇mi̇ne yöneli̇k kontrollü tütsüleme, di̇li̇mleme ve kurutma/isil i̇şlem i̇çeren bi̇r yöntem",,0
TR-2025022594-A2,TR,20251229,0,TURK TELEKOMUNIKASYON AS,,Düşük güçlü dalga bi̇çi̇mleri̇nde snr eşi̇k-aşimi tolerans yöneti̇m si̇stemi̇,,0
TR-2025022633-A2,TR,20251229,0,BENLI VEHBI CEM,,"Di̇spersi̇yon, taneci̇k boyutu düşürme ve homojeni̇zasyon yöntemi̇",,0
TR-2025022563-A2,TR,20251229,0,TURK TELEKOMUNIKASYON AS,,Beam-Üzerinde Güç Seviyesi Öğrenimli Spektrum Tahsis Sistemi,,0
TR-2025022532-A2,TR,20251229,0,TURK TELEKOMUNIKASYON AS,,Lucas-Kanade optik akışıyla I2I sinyal kesintisini tahmin etme,,0
TR-2025022490-A2,TR,20251229,0,TAHA GIYIM SANAYI VE TICARET ANONIM SIRKETI,,Boncuklanma Testi Otomatik Numune Giydirme Cihazı,,0
TR-2025022629-A2,TR,20251229,0,INOENUE UENIVERSITESI REKTOERLUEGUE,,Pediatrik solunum destek aparatı,,0
TR-2025022538-A2,TR,20251229,0,TURK TELEKOMUNIKASYON AS,Y02D30/70,Uydu destekli̇ ai uyku-zamani tahmi̇nli̇ enerji̇ planlayici si̇stemi̇,,0
TR-2025022454-A2,TR,20251229,0,TURK TELEKOMUNIKASYON AS,,ISAC ve PUORL Şüpheli Hareket Tespiti,,0
TR-2025022492-A2,TR,20251229,0,TURK TELEKOMUNIKASYON AS,,Ntn senaryolari i̇çi̇n di̇nami̇k doppler telafi̇ eden ai destekli̇ modülasyon uyarlayici si̇stem,,0
TR-2025022547-A2,TR,20251229,0,ARISOY YUECEL; ARISOY ALP ARDA,,Si̇hi̇rli̇ şanziman,,0
